label,sms,char_count,word_count,has_number,has_currency,exclamation_count,processed_sms,label_num
spam,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,155,28,1,0,0,tri contact offer new video phone anytim network min half price rental camcord call repli deliveri wed,1
ham,Aight ill get on fb in a couple minutes,39,9,0,0,0,aight ill get fb coupl minut,0
ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",158,25,0,0,0,beauti truth graviti read care heart feel light someon feel heavi someon leav goodmorn,0
ham,Hai priya are you right. What doctor said pa. Where are you.,60,12,0,0,0,hai priya right doctor said pa,0
ham,Leave it de:-). Start Prepare for next:-)..,43,7,0,0,0,leav de start prepar next,0
ham,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,84,17,0,0,0,mayb fat finger press button doesnt know,0
ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",107,23,0,0,0,lot use one babe model doesnt help youi bring hell match,0
ham,Hi mom we might be back later than  &lt;#&gt; ,46,9,0,0,0,hi mom might back later ltgt,0
ham,"Oh yes, why is it like torture watching england?",48,9,0,0,0,oh ye like tortur watch england,0
ham,Lol yes. But it will add some spice to your day.,48,11,0,0,0,lol ye add spice day,0
ham,Uhhhhrmm isnt having tb test bad when youre sick,48,9,0,0,0,uhhhhrmm isnt tb test bad your sick,0
ham,You didnt complete your gist oh.,32,6,0,0,0,didnt complet gist oh,0
ham,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,89,22,1,0,1,jade paul didnt u txt u rememb barm want talk u txt,0
ham,Is xy in ur car when u picking me up?,37,10,0,0,0,xy ur car u pick,0
ham,No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-),101,22,0,0,0,youll get headach tri figur u trust math promis,0
ham,And now electricity just went out fml.,38,7,0,0,0,electr went fml,0
ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,136,28,0,0,1,lol nah wasnt bad thank good b home quit realiti check how ur day u anyth websit,0
ham,Tell me something. Thats okay.,30,5,0,0,0,tell someth that okay,0
ham,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,129,29,0,0,0,deep sigh miss realli surpris havent gone net cafe yet get dont miss,0
ham,Now only i reached home. . . I am very tired now. . I will come tomorro,71,17,0,0,0,reach home tire come tomorro,0
spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",136,20,1,0,0,new tone week includ mcflyall ab sara jorgeshock smithswitch order follow instruct next messag,1
ham,Sry da..jst nw only i came to home..,36,8,0,0,0,sri dajst nw came home,0
ham,"Aight, I'm chillin in a friend's room so text me when you're on the way",71,15,0,0,0,aight im chillin friend room text your way,0
ham,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",159,32,0,0,0,come life brought sun shini warm heart put constant smile face make feel love care,0
ham,I sent you  &lt;#&gt;  bucks,28,5,0,0,0,sent ltgt buck,0
ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,145,30,0,0,0,smile right go world wonder smile think crazi keep away grin,0
ham,Cramps stopped. Going back to sleep,35,6,0,0,0,cramp stop go back sleep,0
ham,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,79,13,0,0,0,badrith chennaii sure pick usno competit,0
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",101,19,1,0,0,hot live fantasi call p per min ntt ltd po box croydon cr wb k,1
ham,Should I be stalking u?,23,5,0,0,0,stalk u,0
ham,No way I'm going back there!,28,6,0,0,1,way im go back,0
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,155,30,0,0,0,love one law make happi person love way friendship one law never make ur friend feel alon aliv gud night,0
spam,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",122,24,1,0,0,hot live fantasi call p per min ntt ltd po box croydon cr wb nation rate call,1
ham,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,73,15,1,0,0,watch movi alreadi xy want shop im shop w,0
ham,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....",126,20,0,0,0,rose need water season need chang poet need imaginationmi phone need ur sm need ur love frndship forev,0
ham,Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,92,20,0,0,0,juz havent woke bit blur blur dad went liao cant cum oso,0
ham,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,80,11,0,0,0,actual delet old websitenow blog magicalsongsblogspotcom,0
ham,"Aight, let me know when you're gonna be around usf",50,10,0,0,0,aight let know your gonna around usf,0
ham,No prob. I will send to your email.,35,8,0,0,0,prob send email,0
ham,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,147,30,0,0,0,pl give food prefer pap slowli load sugar take hour give water slowli,0
ham,Dude im no longer a pisces. Im an aquarius now.,47,10,0,0,0,dude im longer pisc im aquariu,0
ham, and  picking them up from various points,41,7,0,0,0,pick variou point,0
ham,"Babe, I need your advice",24,5,0,0,0,babe need advic,0
ham,Surly ill give it to you:-) while coming to review.,51,10,0,0,0,surli ill give come review,0
ham,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,103,17,0,0,0,leav qatar tonit search opportunityal went fastpl add ur prayer dearrakhesh,0
ham,S da..al r above  &lt;#&gt;,27,5,0,0,0,daal r ltgt,0
ham,Aight well keep me informed,27,5,0,0,0,aight well keep inform,0
ham,Dude sux for snake. He got old and raiden got buff,50,11,0,0,0,dude sux snake got old raiden got buff,0
ham,Am in film ill call you later.,30,7,0,0,0,film ill call later,0
ham,Home so we can always chat,26,6,0,0,0,home alway chat,0
ham,Great comedy..cant stop laughing da:),37,5,0,0,0,great comedyc stop laugh da,0
ham,Anytime...,10,1,0,0,0,anytim,0
ham,"It could work, we'll reach a consensus at the next meeting",58,11,0,0,0,could work well reach consensu next meet,0
ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,87,18,0,0,3,aah cuddl would lush id need lot tea soup kind fumbl,0
ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,152,33,0,0,0,hi darlin kate u doin somethin tonight im go pub call swan someth parent one drink phone u,0
ham,You are a very very very very bad girl. Or lady.,48,11,0,0,0,bad girl ladi,0
spam,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",138,26,1,0,1,win newest harri potter order phoenix book repli harri answer question chanc first among reader,1
ham,Nope watching tv at home... Not going out. V bored...,53,10,0,0,0,nope watch tv home go v bore,0
ham,How long does it take to get it.,32,8,0,0,0,long take get,0
ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,85,16,0,0,0,aint answerin phone actual pretti reason hour im sleepi,0
ham,Where r we meeting?,19,4,0,0,0,r meet,0
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,158,28,1,0,0,tri contact repli offer video handset anytim network min unlimit text camcord repli call,1
ham,I'm leaving my house now.,25,5,0,0,0,im leav hous,0
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",444,71,1,0,0,solv case man found murder ltdecimalgt ltgt afternoon wife call polic polic question everyon wife siri sleep murder took place cook cook garden pick veget housemaid went post offic children went play neighbour went marriag polic arrest murder immedi who repli reason u r brilliant,0
ham,I'm going for bath will msg you next  &lt;#&gt;  min..,54,10,0,0,0,im go bath msg next ltgt min,0
ham,I've told you everything will stop. Just dont let her get dehydrated.,69,12,0,0,0,ive told everyth stop dont let get dehydr,0
ham,Ü all write or wat..,20,5,0,0,0,write wat,0
ham,You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,155,27,0,0,0,regist sinco paye log icicibankcom enter urn ltgt confirm bewar fraud share disclos urn anyon,0
ham,Can u get pic msgs to your phone?,33,8,0,0,0,u get pic msg phone,0
spam,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",144,24,1,1,3,urgent mobil award bonu caller prize nd attempt contact call boxqu,1
ham,i am going to bed now prin,26,7,0,0,0,go bed prin,0
ham,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,88,21,0,0,0,eh ur laptop got stock lei say mon muz come take look c got,0
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,144,25,0,0,0,somewher beneath pale moon light someon think u dream come true goodnit amp sweet dream,0
ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",70,12,1,1,0,heygreat dealfarm tour pm pax deposit may,0
ham,X2  &lt;#&gt; . Are you going to get that,41,9,1,0,0,x ltgt go get,0
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,220,41,0,0,0,well there pattern emerg friend tell drive come smoke tell im weed fiendmak smoke muchimped thing see im hesit,0
ham,"Sorry, I can't help you on this.",32,7,0,0,0,sorri cant help,0
ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?",60,14,1,0,0,wont b tri sort hous ok,0
ham,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies",154,30,0,0,0,march end readi call sure problem capit never complet far how work ladi,0
ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",109,23,0,0,0,also north carolina texa atm would go gre site pay test result sent,0
ham,If you are not coughing then its nothing,40,8,0,0,0,cough noth,0
ham,"Text me when you get off, don't call, my phones having problems",63,12,0,0,0,text get dont call phone problem,0
ham,For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..,910,171,0,0,0,love start attractioni feel need everi time around mesh first thing come thoughtsi would start day end hersh everi time dreamlov everi breath namemi life happen around hermi life name heri would cri herwil give happi take sorrowsi readi fight anyon heri love craziest thing herlov dont proov anyon girl beauti ladi whole planeti alway sing prais herlov start make chicken curri end maki sambarlif beauti thenwil get everi morn thank god day mei would like say lotwil tell later,0
spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),139,30,1,1,0,girl mani local u r virgin r readi fil ur everi sexual need u fil text cute p,1
ham,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,87,20,1,0,0,watch lor saw swatch one thk quit ok ard need nd opinion leh,0
ham,"Easy mate, * guess the quick drink was bit ambitious.",53,10,0,0,0,easi mate guess quick drink bit ambiti,0
ham,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,136,30,0,0,11,im sick im needi want pout stomp feet pout stomp feet want slave want,0
spam,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,137,21,1,0,0,lyricalladief invit friend repli ye see wwwsmsacuhmmross stop send stop frnd,1
ham,EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.,142,26,1,0,1,ey calm downon theacus itxt u co iwana know wotu r doin thewend haventcn u agesr ur neth satlov j xxx,0
